id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40905639,Hostel in Singapore · 1 bedroom · 10 beds · 2.5 shared baths,50960671,Justin,Central Region,Outram,1.28199,103.84277,Shared room,64,92,0,,,9,180,0,
40909907,Condo in Singapore · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,300415759,Unicorn,Central Region,Marine Parade,1.30775,103.89944,Private room,59,92,30,2020-12-05,0.66,5,0,0,
40930074,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,148161755,Jan,Central Region,Museum,1.29732,103.8514,Private room,175,6,0,,,29,0,0,Authorised Serviced Apartment
40933623,Boutique hotel in Singapore · 1 bedroom · 4 beds · 1.5 baths,18618387,Kaytwo,Central Region,Queenstown,1.28174,103.78598,Private room,210,1,2,2023-07-21,0.04,22,343,1,S0399
40941821,Condo in Singapore · ★4.92 · 3 bedrooms · 3 beds · 2 baths,300415759,Unicorn,Central Region,Marine Parade,1.30818,103.90032,Entire home/apt,244,92,12,2020-12-25,0.27,5,0,0,
40953263,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,Central Region,River Valley,1.30065,103.82882,Entire home/apt,556,6,0,,,253,364,0,Authorised Serviced Apartment
40966161,Guesthouse in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,18618387,Kaytwo,Central Region,Queenstown,1.27967,103.7876,Private room,89,30,3,2022-12-01,0.07,22,265,1,S0399
40974119,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,228823978,Mabel,Central Region,Kallang,1.29963,103.86129,Entire home/apt,158,92,1,2020-01-01,0.02,2,0,0,
40974363,Boutique hotel in Singapore · Studio · 3 beds · 1 private bath,1439258,Kay,Central Region,Queenstown,1.28125,103.78541,Private room,210,1,2,2020-03-22,0.05,52,340,0,S0399
40974440,Rental unit in Singapore · ★4.33 · 2 bedrooms · 3 beds · 3 baths,211210302,Sunny&Lucy,Central Region,Kallang,1.3137,103.85389,Entire home/apt,270,2,3,2020-03-24,0.07,6,297,0,Authorised Serviced Apartment
40974569,Boutique hotel in Singapore · Studio · 3 beds · 1 shared bath,1439258,Kay,Central Region,Queenstown,1.28114,103.78561,Private room,210,1,2,2023-06-24,0.55,52,348,2,S0399
40975409,Boutique hotel in Singapore · Studio · 1 bed · 1 shared bath,1439258,Kay,Central Region,Queenstown,1.28187,103.78712,Private room,127,1,1,2020-02-09,0.02,52,348,0,S0399
40975518,Boutique hotel in Singapore · Studio · 3 beds · 1 private bath,1439258,Kay,Central Region,Queenstown,1.28147,103.78536,Private room,309,1,0,,,52,363,0,S0399
40975603,Boutique hotel in Singapore · ★4.50 · Studio · 5 beds · 1 private bath,1439258,Kay,Central Region,Queenstown,1.28127,103.78577,Private room,299,1,4,2023-08-26,0.81,52,355,4,S0399
40975736,Boutique hotel in Singapore · ★4.67 · Studio · 6 beds · 1 shared bath,1439258,Kay,Central Region,Queenstown,1.2796,103.78536,Private room,240,1,6,2023-02-12,0.43,52,339,3,S0399
40983826,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1 shared bath,319617044,Clarence,Central Region,Marine Parade,1.31011,103.90284,Private room,929,92,0,,,1,91,0,
41014661,Serviced apartment in Singapore · ★3.94 · 1 bedroom · 1 bed · 1 bath,101145755,Yulie,Central Region,Bukit Merah,1.27489,103.83283,Entire home/apt,160,92,18,2021-08-15,0.40,16,364,0,
41014693,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,101145755,Yulie,Central Region,Bukit Merah,1.27489,103.83246,Entire home/apt,154,92,2,2022-03-09,0.10,16,364,0,
41032597,Boutique hotel in Singapore · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,319117748,Bryan,Central Region,Outram,1.28038,103.84195,Private room,255,92,10,2020-04-04,0.22,4,181,0,
41032819,Rental unit in Singapore · ★4.93 · 1 bedroom · 1 bed · 1 bath,148161755,Jan,Central Region,Rochor,1.29684,103.85194,Entire home/apt,175,6,14,2022-03-01,0.31,29,0,0,Authorised Serviced Apartment
41032965,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,319117748,Bryan,Central Region,Outram,1.28038,103.84195,Private room,281,92,1,2020-01-24,0.02,4,181,0,
41033173,Bed and breakfast in Singapore · ★5.0 · 1 bedroom · 8 beds · 2 shared baths,313008662,Chen,Central Region,Geylang,1.31586,103.88265,Private room,269,92,3,2020-02-09,0.07,6,0,0,
41033189,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,148161755,Jan,Central Region,Rochor,1.29918,103.85212,Entire home/apt,259,6,6,2023-09-17,0.17,29,0,1,Authorised Serviced Apartment
41069184,Serviced apartment in Singapore · ★New · 1 bedroom · 2 beds · 1 private bath,101145755,Yulie,Central Region,Bukit Merah,1.2752,103.83414,Private room,220,1,0,,,16,256,0,Authorised Serviced Apartment
41070234,Serviced apartment in Singapore · ★4.63 · 1 bedroom · 1 bed · 1 bath,148161755,Jan,Central Region,Rochor,1.29692,103.85195,Entire home/apt,175,6,8,2022-11-13,0.18,29,0,3,Authorised Serviced Apartment
41087343,Condo in Bukit Timah · 1 bedroom · 2 beds · 1 shared bath,18722224,Nehl,West Region,Bukit Batok,1.35835,103.76498,Private room,120,92,0,,,2,90,0,
41089548,Rental unit in Singapore · 3 bedrooms · 4 beds · 2 baths,138649185,Apac,West Region,Clementi,1.30442,103.76693,Entire home/apt,390,92,1,2020-01-29,0.02,253,364,0,
41090834,Boutique hotel in Singapore · 1 bedroom · 3 beds · 1 private bath,1439258,Kay,Central Region,Queenstown,1.28165,103.78733,Private room,309,1,1,2022-05-08,0.06,52,353,0,S0399
41090879,Boutique hotel in Singapore · ★3.0 · 1 bedroom · 1 bed · 1 shared bath,1439258,Kay,Central Region,Queenstown,1.28156,103.78553,Private room,91,1,3,2020-02-17,0.07,52,324,0,S0399
41091240,Boutique hotel in Singapore · ★3.75 · 1 bedroom · 3 beds · 1 shared bath,1439258,Kay,Central Region,Queenstown,1.28153,103.78572,Private room,309,1,4,2023-08-03,0.27,52,363,2,S0399
41091895,Boutique hotel in Singapore · 1 bedroom · 3 beds · 1 shared bath,1439258,Kay,Central Region,Queenstown,1.28152,103.78567,Private room,174,1,2,2022-10-02,0.17,52,327,2,S0399
41116039,Boutique hotel in Singapore · 1 bedroom · 2 beds · 1 shared bath,1439258,Kay,Central Region,Queenstown,1.28098,103.78765,Private room,135,1,0,,,52,356,0,S0399
41116137,Boutique hotel in Singapore · ★3.33 · 1 bedroom · 1 bed · 1 shared bath,1439258,Kay,Central Region,Queenstown,1.27971,103.78764,Private room,127,1,6,2022-08-06,0.14,52,342,0,S0399
41116342,Boutique hotel in Singapore · ★4.63 · 1 bedroom · 5 beds · 1 private bath,1439258,Kay,Central Region,Queenstown,1.27987,103.78742,Private room,309,1,8,2023-08-14,0.18,52,358,7,S0399
41117291,Boutique hotel in Singapore · ★4.71 · 1 bedroom · 4 beds · 1 private bath,1439258,Kay,Central Region,Queenstown,1.27991,103.78543,Private room,210,1,7,2023-08-10,0.41,52,349,6,S0399
41120765,Loft in Singapore · ★4.83 · 1 bedroom · 1 bed · 1 private bath,65960122,Alex,Central Region,Museum,1.29735,103.84334,Private room,75,92,24,2022-01-15,0.53,3,91,0,
41125664,Condo in Singapore · 2 bedrooms · 2 beds · 1 private bath,321839847,Zeal,Central Region,Geylang,1.31433,103.88301,Private room,120,92,1,2020-02-10,0.02,1,0,0,
41158163,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,135298846,Angie,Central Region,River Valley,1.30178,103.83315,Entire home/apt,380,6,1,2023-04-30,0.20,9,148,1,Authorised Serviced Apartment
41159508,Hostel in Singapore · 1 bedroom · 4 beds · 1 shared bath,46515276,Ark,Central Region,Kallang,1.31042,103.87204,Private room,85,365,0,,,12,312,0,S0307
41160357,Hostel in Singapore · 1 bedroom · 6 beds · 1 shared bath,46515276,Ark,Central Region,Kallang,1.31159,103.87205,Private room,125,92,1,2020-01-29,0.02,12,312,0,
41162396,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,238891646,Neha,Central Region,Downtown Core,1.2738,103.84515,Entire home/apt,290,92,0,,,139,364,0,
41169873,Townhouse in Singapore · 1 bedroom · 1 bed · 1.5 baths,82232029,Thomas,North-East Region,Hougang,1.35303,103.88224,Private room,60,92,0,,,1,0,0,
41202185,Condo in Singapore · 1 bedroom · 1 bed · 1.5 baths,104729824,B,Central Region,Downtown Core,1.2805,103.8518,Entire home/apt,400,92,1,2020-02-02,0.02,1,364,0,
41214546,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,97878860,Chess,Central Region,Kallang,1.31078,103.85779,Private room,55,92,2,2020-12-21,0.06,62,326,0,
41296812,Bed and breakfast in Singapore · ★3.67 · 1 bedroom · 6 beds · 2.5 shared baths,313008662,Chen,Central Region,Geylang,1.31559,103.88275,Shared room,34,92,6,2020-02-17,0.13,6,0,0,
41299496,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Kallang,1.3116,103.86012,Private room,49,92,1,2020-01-09,0.02,93,326,0,
41303291,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,201775246,Hillary,Central Region,Kallang,1.30996,103.86019,Private room,49,92,0,,,44,326,0,
41305105,Bed and breakfast in Singapore · 1 bedroom · 4 beds · 2 shared baths,323810058,D,Central Region,Kallang,1.3127,103.86127,Private room,106,92,2,2020-02-25,0.05,2,0,0,
41307190,Rental unit in Singapore · Studio · 1 bed · Shared half-bath,243083479,Zulaiha,Central Region,Bukit Merah,1.27454,103.82317,Private room,40,92,1,2020-01-23,0.02,1,0,0,
41323209,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Kallang,1.31006,103.86192,Private room,49,92,3,2021-01-02,0.07,93,326,0,
41326546,Bed and breakfast in Singapore · 1 bedroom · 10 beds · 1 private bath,323810058,D,Central Region,Kallang,1.3125,103.86121,Private room,246,92,2,2020-09-26,0.05,2,0,0,
41388877,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,97878860,Chess,Central Region,Bukit Merah,1.28378,103.83318,Private room,59,92,1,2020-06-30,0.03,62,357,0,
41414702,Condo in Jurong East · 1 bedroom · 1 bed · 1 bath,66406177,Jay,West Region,Jurong East,1.33707,103.74169,Entire home/apt,134,92,0,,,144,0,0,
41414978,Condo in Jurong East · 2 bedrooms · 2 beds · 2 baths,66406177,Jay,West Region,Jurong East,1.33713,103.74175,Entire home/apt,161,92,0,,,144,0,0,
41419891,Rental unit in Singapore · 2 bedrooms · 3 beds · 2 baths,156409670,Tushita,Central Region,Kallang,1.30059,103.86113,Entire home/apt,550,92,0,,,136,364,0,
41439350,Hostel in Singapore · ★4.57 · 1 bedroom · 1 bed · 6 shared baths,151316863,Cube,Central Region,Rochor,1.3011,103.86049,Shared room,45,1,7,2023-09-04,0.16,6,338,5,S0384
41439736,Hotel in Singapore · ★4.13 · 1 bedroom · 1 bed · 1 private bath,326090835,Quay,Central Region,Queenstown,1.29194,103.76775,Private room,186,1,8,2022-12-29,0.33,4,355,4,L12345
41450369,Rental unit in 新加坡 · 1 bedroom · 1 bed · 1 shared bath,23054922,莉,Central Region,Bukit Timah,1.33506,103.78559,Private room,140,150,2,2020-01-26,0.04,1,0,0,
41460941,Hotel in Singapore · ★4.25 · 1 bedroom · 1 bed · 1.5 baths,326090835,Quay,Central Region,Queenstown,1.29196,103.7697,Private room,182,1,4,2023-05-21,0.15,4,359,2,S0450
41467431,Condo in Singapore · 2 bedrooms · 1 shared bath,312575080,Fat Bunny,Central Region,Geylang,1.31305,103.88743,Private room,68,92,0,,,1,91,0,
41476885,Hotel in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,326090835,Quay,Central Region,Queenstown,1.29133,103.76769,Private room,183,1,2,2022-11-30,0.10,4,356,1,S0450
41481981,Boutique hotel in Singapore · ★4.89 · 1 bedroom · 2 beds · 1 private bath,109741357,Lorraine,Central Region,Queenstown,1.28401,103.785,Private room,237,1,76,2023-08-21,1.73,8,260,16,
41482560,Boutique hotel in Singapore · ★4.95 · 1 bedroom · 2 beds · 1 private bath,109741357,Lorraine,Central Region,Queenstown,1.2837,103.78496,Private room,230,1,82,2023-08-08,1.94,8,279,27,
41509578,Home in Singapore · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,4850041,Brandon,North Region,Woodlands,1.4304,103.77993,Private room,38,92,10,2022-10-15,0.24,4,51,1,Authorised Serviced Apartment
41536506,Home in Singapore · ★3.33 · 1 bedroom · 1 bed · 2 baths,258510661,Ela,Central Region,Rochor,1.30868,103.85484,Private room,25,92,3,2020-03-21,0.07,1,0,0,
41566195,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Kallang,1.3119,103.86177,Private room,49,92,1,2020-03-16,0.02,93,326,0,
41568582,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 2 baths,138649185,Apac,Central Region,Rochor,1.30599,103.85248,Entire home/apt,440,30,1,2020-01-18,0.02,253,364,0,Authorised Serviced Apartment
41570615,Rental unit in Singapore · ★4.57 · 1 bedroom · 1 bed · 1.5 shared baths,326217063,Janak,North-East Region,Sengkang,1.38784,103.89001,Private room,35,92,7,2021-01-16,0.16,1,90,0,
41601081,Condo in Singapore · Studio · 1 bed · 1 bath,66406177,Jay,Central Region,Downtown Core,1.27526,103.84376,Entire home/apt,127,92,0,,,144,0,0,
41601807,Condo in Tanjong Pagar · 2 bedrooms · 2 beds · 2 baths,66406177,Jay,Central Region,Downtown Core,1.27412,103.84434,Entire home/apt,196,92,1,2021-05-14,0.03,144,0,0,
41610819,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,328063878,俊伟,North Region,Woodlands,1.44372,103.80708,Private room,113,92,0,,,1,0,0,
41611248,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,96718721,Irene,Central Region,River Valley,1.2984,103.83397,Private room,250,92,1,2021-11-17,0.04,11,91,0,
41613235,Bed and breakfast in Singapore · ★4.0 · 1 bedroom · 6 beds · 2.5 shared baths,313008662,Chen,Central Region,Geylang,1.31713,103.88446,Shared room,27,92,4,2020-02-28,0.09,6,0,0,
41626102,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,238891646,Neha,Central Region,River Valley,1.29529,103.84,Entire home/apt,465,92,0,,,139,364,0,
41650236,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,Central Region,River Valley,1.2951,103.84071,Entire home/apt,325,92,0,,,139,364,0,
41652432,Condo in Singapore · 1 bedroom · 1 bed · 1.5 baths,306042905,Sun,West Region,Jurong West,1.34182,103.71784,Private room,99,200,0,,,1,0,0,
41693901,Condo in Bartley · 1 bedroom · 1 bath,66406177,Jay,Central Region,Toa Payoh,1.34103,103.88288,Entire home/apt,127,92,0,,,144,0,0,
41694436,Condo in Orchard · 3 bedrooms · 4 beds · 2 baths,66406177,Jay,Central Region,Singapore River,1.29589,103.83195,Entire home/apt,220,92,0,,,144,0,0,
41703280,Rental unit in Singapore · 2 bedrooms · 3 beds · 2 baths,156409670,Tushita,Central Region,Rochor,1.30602,103.851,Entire home/apt,450,30,0,,,136,364,0,Authorised Serviced Apartment
41722716,Condo in Katong · 1 bedroom · 1 bed · 1 bath,66406177,Jay,Central Region,Marine Parade,1.30712,103.89969,Entire home/apt,100,92,1,2020-04-30,0.02,144,0,0,
41753013,Serviced apartment in Singapore · 1 bedroom · 1 bath,148161755,Jan,Central Region,Rochor,1.29701,103.85215,Entire home/apt,175,6,1,2021-02-13,0.03,29,0,0,Authorised Serviced Apartment
41777146,Condo in Singapore · 1 bedroom · 5 beds · 2 shared baths,330072721,The Crib,Central Region,Singapore River,1.29623,103.83217,Private room,55,92,0,,,1,0,0,
41804607,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,238891646,Neha,Central Region,Novena,1.32813,103.84965,Entire home/apt,300,92,0,,,139,364,0,
41848009,Rental unit in Singapore · 2 bedrooms · 1 bed · 2 baths,105253694,Linda,Central Region,Kallang,1.31983,103.86112,Private room,102,92,0,,,1,0,0,
41889066,Boutique hotel in Singapore · 1 bedroom · 2 beds · 1.5 baths,1439258,Kay,Central Region,Queenstown,1.2823,103.78702,Private room,185,1,1,2022-09-30,0.08,52,340,1,S0399
41916277,Condo in Tanjong Pagar · 1 bedroom · 1 bath,66406177,Jay,Central Region,Downtown Core,1.27874,103.84688,Entire home/apt,151,92,2,2020-06-30,0.05,144,0,0,
41926070,Home in Singapore · ★3.75 · 1 bedroom · 1 bed · 1 shared bath,256124492,Pav,Central Region,Kallang,1.32201,103.85756,Private room,82,92,4,2022-02-01,0.18,1,266,0,Authorised Serviced Apartment
41940620,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,238891646,Neha,Central Region,Bishan,1.35297,103.85176,Entire home/apt,350,92,1,2020-07-04,0.03,139,364,0,
41942466,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,265978206,Wanderlust,Central Region,Rochor,1.30583,103.85355,Private room,190,92,0,,,1,365,0,
41948477,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,97878860,Chess,Central Region,Kallang,1.31053,103.86003,Private room,49,92,0,,,62,357,0,
41970974,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,Central Region,Downtown Core,1.27548,103.84497,Entire home/apt,243,92,0,,,139,364,0,
41994916,Condo in Singapore · Studio · 2 beds · 1 bath,332603122,Nich,Central Region,River Valley,1.29433,103.84125,Entire home/apt,148,92,0,,,1,0,0,
42011728,Condo in Singapore · 4 bedrooms · 4 beds · 3 baths,332871273,Ray,Central Region,Bishan,1.34622,103.84229,Private room,1250,92,0,,,1,0,0,
42079535,Boutique hotel in Bugis · ★4.45 · 1 bedroom · 1 bed · 1 private bath,333673909,Linda,Central Region,Downtown Core,1.29795,103.85562,Private room,166,1,193,2023-09-08,4.38,4,361,46,S0451
42079889,Boutique hotel in Bugis · ★4.42 · 1 bedroom · 2 beds · 1 private bath,333673909,Linda,Central Region,Downtown Core,1.29647,103.8577,Private room,166,1,57,2023-09-18,1.31,4,357,36,S0451
42081657,Boutique hotel in Bugis · ★4.47 · 1 bedroom · 2 beds · 1 private bath,333673909,Linda,Central Region,Downtown Core,1.29656,103.85775,Private room,226,1,250,2023-09-21,5.72,4,0,160,S0451
42084241,Rental unit in Singapore · 1 bedroom · 1 bed · 0 shared baths,333718073,Tamilselvi,Central Region,Bishan,1.34377,103.85202,Private room,100,92,0,,,1,0,0,
42085924,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,9899270,Peir,Central Region,Geylang,1.31368,103.8915,Private room,125,92,0,,,6,90,0,
42104353,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,319117748,Bryan,Central Region,Outram,1.28146,103.84125,Private room,177,92,0,,,4,365,0,
42104603,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1.5 baths,319117748,Bryan,Central Region,Outram,1.28152,103.84099,Private room,289,92,1,2020-02-10,0.02,4,292,0,
42124141,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,329805371,Somerset,Central Region,Rochor,1.30056,103.85104,Entire home/apt,735,92,0,,,1,357,0,
42144452,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,8948251,Joey,Central Region,Kallang,1.30963,103.86018,Private room,49,92,1,2021-08-22,0.04,70,326,0,
42184804,Hotel in Singapore · Studio · 1 bed · 1 bath,326090835,Quay,Central Region,Queenstown,1.29321,103.7691,Private room,200,100,0,,,4,364,0,M1234
42186946,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,97878860,Chess,Central Region,Geylang,1.31473,103.8816,Private room,33,92,0,,,62,326,0,
42190445,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,201775246,Hillary,Central Region,Kallang,1.31161,103.86259,Private room,55,92,1,2020-03-01,0.02,44,357,0,
42210964,Condo in Tanjong Pagar · 1 bedroom · 1 bath,66406177,Jay,Central Region,Outram,1.28037,103.84687,Entire home/apt,169,92,0,,,144,0,0,
42214291,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,West Region,Jurong East,1.33626,103.74356,Entire home/apt,240,92,0,,,136,364,0,
42238629,Rental unit in Singapore · 4 bedrooms · 10 beds · 4 baths,138649185,Apac,Central Region,Rochor,1.30297,103.84918,Entire home/apt,550,92,0,,,253,364,0,
